source_group,price,area_total,rooms,floor,floors_total,address,latitude,longitude,metro,metro_walk_min,kitchen_area,renovation,walls,build_year,ceiling_height,floor_position,elevator,house_number,yard,parking,playground,link,address_source,metro_distance_km,metro_source,distance_to_center_km,distance_to_mkad_km,distance_to_school_km,distance_to_kindergarten_km,distance_to_clinic_km,distance_to_mall_km,price_per_m2,floor_ratio,house_age,has_metro_near,geo_generation_cluster,is_synthetic,generation_method,parent_geo_cluster
all,12181644.180968404,32.32602236093974,1,2,9,,55.6867131557454,37.73218419384426,,,5.879886811950566,косметический ремонт,панельные,1988,2.68,не угловая,пассажирский,,двор,наземный паркинг,есть,synthetic,,,,,,,,,,376837.0894802003,0.2222222222222222,38.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all-nizhegorodskii,9065691.444709292,14.932809527723505,0,19,21,,55.72961625107942,37.69811266675858,,,8.959685716634102,unknown,монолитные,2003,3.0,не угловая,грузовой,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,607098.8468632365,0.9047619047619048,23.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
studio,20001134.85375597,27.630841264267996,0,5,30,,55.72029336353362,37.690418196279175,,,8.014047517043073,unknown,монолитные,2002,3.02,не угловая,unknown,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,723869.9199369398,0.16666666666666666,24.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,27538329.317975964,45.06393880638106,1,20,29,,55.72044345997513,37.68874406069956,,,19.266419438656413,unknown,монолитные,2025,2.68,не угловая,"пассажирский, грузовой",,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,611094.5924255634,0.6896551724137931,1.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,6505252.537860084,20.005781812941898,0,1,9,,55.74245761137918,37.707906293556576,,,3.508143392170426,евроремонт,монолитные,2022,3.0,не угловая,пассажирский,,двор,"гостевой паркинг, наземный паркинг, парковка во дворе",нет,synthetic,,,,,,,,,,325168.6236851681,0.1111111111111111,4.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
2k,25261851.72832208,58.136083898932604,2,11,11,,55.71035532697428,37.7586292387321,,,9.082271630472095,евроремонт,монолитные,2022,2.68,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,434529.6420763198,1.0,4.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
studio,11874874.616751991,20.901480785893124,0,17,25,,55.72760416950456,37.740534098300955,,,4.48808546832118,черновая отделка,монолитные,2026,2.65,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,568135.5660105484,0.68,0.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,16153071.872964524,36.22280100818326,1,26,30,,55.72738683515805,37.691846789330455,,,14.851062383455439,чистовая отделка,монолитные,2002,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,445936.576503714,0.8666666666666667,24.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,32710083.373587955,54.43454520584776,2,17,31,,55.71957039323299,37.693987821914156,,,12.534793359964482,евроремонт,монолитные,2022,2.64,не угловая,грузовой,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,600906.7082289868,0.5483870967741935,4.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
1k,21875293.342251323,46.00974418527814,1,14,20,,55.72116804955277,37.72072119209428,,,19.634904176028094,unknown,панельные,2002,2.68,не угловая,"грузовой, пассажирский",,двор,unknown,нет,synthetic,,,,,,,,,,475449.14082027914,0.7,24.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
1k,15169585.829539536,37.284045920688555,1,7,47,,55.705263281582795,37.69485136253596,,,7.94664931299726,без отделки,монолитно-кирпичный,2002,2.68,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,406865.33488904644,0.14893617021276595,24.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all-nizhegorodskii,9548277.052925102,17.00517970199083,0,17,20,,55.73061263647499,37.69570714534431,,,10.203107821194498,unknown,монолитные,2001,2.68,не угловая,грузовой,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,561492.2758979881,0.85,25.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,15471838.453121196,40.53966781893247,2,9,24,,55.723743446528864,37.68448267036208,,,24.323800691359484,чистовая отделка,монолитные,1957,2.98,не угловая,грузовой,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,381646.89760717965,0.375,69.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
1k,16501457.58625539,39.012936934080884,1,44,49,,55.70657361089212,37.69724653214342,,,15.252670917677888,без стен,монолитно-кирпичный,2007,2.68,не угловая,пассажирский,,детская площадка,unknown,есть,synthetic,,,,,,,,,,422973.9897341608,0.8979591836734694,19.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,9985379.320488514,28.34972729709248,0,3,24,,55.73992872225654,37.70719816900785,,,2.766778224829671,косметический ремонт,кирпичные,2002,2.68,не угловая,грузовой,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,352221.35351942544,0.125,24.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,26793943.79707242,42.825506857252925,1,20,29,,55.720148673519,37.689143913804834,,,22.744313942594314,unknown,монолитные,2002,2.8,не угловая,"пассажирский, грузовой",,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,625653.8629275932,0.6896551724137931,24.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,5186175.791564138,11.72176641513961,0,4,4,,55.742311157666414,37.70691814033635,,,3.410504885440626,косметический ремонт,железобетонные,2023,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,442439.7832109819,1.0,3.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,32926572.259760812,89.13570246633056,3,8,14,,55.744222540462964,37.701621658897515,,,12.130147982471389,современный ремонт,монолитные,2020,3.1,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,369398.2472645935,0.5714285714285714,6.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all,34044152.18021295,54.27514015980783,2,16,29,,55.72047367037833,37.69596162483473,,,12.768191472408759,евроремонт,монолитные,2022,2.6,не угловая,грузовой,,двор,подземный паркинг,нет,synthetic,,,,,,,,,,627251.2992131072,0.5517241379310345,4.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
2k,11544767.135007214,38.26523483844351,2,17,21,,55.730098125269436,37.6971227354599,,,14.149898773272682,улучшенная черновая отделка,монолитно-кирпичный,2021,2.98,не угловая,unknown,,двор,подземный паркинг,есть,synthetic,,,,,,,,,,301703.8098354661,0.8095238095238095,5.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
2k,13489438.188483013,37.290192996235184,2,3,11,,55.74450927520514,37.75458669636803,,,5.1956230882513985,евроремонт,железобетонные панели,1969,2.7,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,361742.24654307653,0.2727272727272727,57.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
all-kuzminki,5782743.350368167,43.87387169402323,2,6,16,,55.71136965469447,37.7501597370819,,,10.069151963738163,косметический ремонт,блочные,1989,2.64,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,,,,,,,,,,131803.80775822728,0.375,37.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
2k,11625937.02550426,36.12714093162626,2,19,21,,55.72959923420985,37.698165402180955,,,12.475785891489206,улучшенная черновая отделка,монолитно-кирпичный,2002,2.68,не угловая,unknown,,двор,подземный паркинг,есть,synthetic,,,,,,,,,,321806.174684771,0.9047619047619048,24.0,,18,1,geo_cluster_bootstrap_mixup_tail_v3,18
1k,10317050.864304794,31.43711031979624,1,5,5,,55.6110628529102,37.30204112778036,,,8.404739295727378,косметический ремонт,кирпичные,1960,2.68,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,328180.6361766034,1.0,66.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
2k,18788384.630296346,51.198368264518635,2,6,11,,55.62646525601574,37.34445700787115,,,12.996105708102682,евроремонт,монолитные,2002,2.7,не угловая,unknown,,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,366972.3326576606,0.5454545454545454,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,16823318.577802867,43.81717536222945,1,17,20,,55.63370795118384,37.32393805355653,,,14.873977838510916,евроремонт,монолитные,2013,3.0,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,383943.4751037061,0.85,13.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
3k,21541237.6221484,79.16645478216435,3,15,19,,55.619381560693654,37.26265200313975,,,13.245527808622821,евроремонт,красный кирпич,2002,2.64,угловая,unknown,,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,272100.57190790726,0.7894736842105263,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,25703151.974804115,72.10429981116805,2,3,3,,55.61148296793053,37.32369129176565,,,17.129742977795196,ремонт по дизайн-проекту,"кирпичные, монолитно-каркасные",2003,2.68,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,356471.8337480204,1.0,23.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,12861392.662985185,38.56655276789388,1,6,9,,55.577869267229296,37.31336751528759,,,9.765005071667451,евроремонт,монолитные,2024,2.68,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,333485.6693153067,0.6666666666666666,2.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,16140213.307529006,37.345442097635356,1,6,9,,55.5562751025448,37.315496185745324,,,8.892741107176043,unknown,монолитные,1960,2.68,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,432186.96582389565,0.6666666666666666,66.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
2k,21079352.22738888,60.3255870985107,2,3,18,,55.64434055475399,37.32831813901105,,,12.940594786194188,косметический ремонт,монолитные,2002,2.64,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,349426.3917061701,0.16666666666666666,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,13809161.732440224,39.63434861649764,1,7,14,,55.57116818745074,37.28190000591914,,,5.692869942715664,unknown,панельные,2022,2.8,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,348413.9947916847,0.5,4.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,15263687.54450664,42.278111315525045,1,3,24,,55.63811048137919,37.32866685338607,,,10.496303981105173,чистовая отделка,монолитные,2014,2.8,не угловая,"пассажирский, грузовой",,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,361030.49709558865,0.125,12.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,8016398.114468213,20.47329260331873,0,4,9,,55.558334262842195,37.315086986075606,,,10.2774793687886,unknown,блоки железобетонные,2022,2.67,не угловая,"грузовой, пассажирский",,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,391553.92685438157,0.4444444444444444,4.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,26571141.124369606,71.57931522370617,2,4,5,,55.61034435982229,37.324506481022944,,,18.754003495163143,ремонт по дизайн-проекту,"кирпичные, монолитно-каркасные",2018,2.64,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,371212.5638716585,0.8,8.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,10481877.236861164,26.23852509413809,0,4,8,,55.55812452702876,37.31428417796226,,,10.015634957159554,unknown,блоки железобетонные,2017,2.8,не угловая,"грузовой, пассажирский",,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,399484.23927238595,0.5,9.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,22037958.061461482,74.77813890779035,3,6,17,,55.62074485686631,37.305037880011334,,,11.461043921152699,современный ремонт,панельные,2002,3.1,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,,,,,,,,,,294711.24025481165,0.35294117647058826,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,14501056.000763368,41.820319426187616,1,24,25,,55.62643472160859,37.314316870081065,,,11.81678378333639,косметический ремонт,панельные,2014,2.68,не угловая,unknown,,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,346746.6580774823,0.96,12.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
1k,3529948.3770687487,36.76791595142631,1,18,18,,55.625867682372515,37.311903658816455,,,8.747573370689514,евроремонт,кирпичные,1959,3.0,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,96006.21318140862,1.0,67.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
2k,17034813.202324443,56.112320357800954,2,11,19,,55.61245904809113,37.255063749020486,,,9.98616651543446,косметический ремонт,панельные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,303584.18781653885,0.5789473684210527,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,25567704.90011871,93.45846348814852,4,23,23,,55.63218795642849,37.32909594246181,,,24.82156569215783,черновая отделка,панельные,1960,3.0,угловая,unknown,,двор,наземный паркинг,есть,synthetic,,,,,,,,,,273572.92155098345,1.0,66.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,20021073.034112852,63.95445357918368,2,6,12,,55.62419489799481,37.34643930353712,,,16.06348727702215,евроремонт,монолитные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,313052.05366697785,0.5,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
3k,21282041.652417682,79.3527194672892,3,14,19,,55.61994374133905,37.26444839973589,,,13.072374026944127,евроремонт,красный кирпич,2012,3.1,угловая,unknown,,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,268195.49216823716,0.7368421052631579,14.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,15620811.968212334,41.58562364666413,1,2,25,,55.638032240659896,37.32965257585705,,,9.949452047033809,чистовая отделка,монолитные,2024,2.68,не угловая,"пассажирский, грузовой",,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,375630.0999820496,0.08,2.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
1k,14042786.647381034,40.99542321208136,1,8,17,,55.645070961581894,37.33025675876343,,,18.44246169871195,чистовая отделка,кирпичные,2004,2.67,не угловая,"грузовой, пассажирский",,детская площадка,unknown,есть,synthetic,,,,,,,,,,342545.2293719124,0.47058823529411764,22.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,19683104.978237182,63.42462952588381,2,6,11,,55.62472865625825,37.345217445737696,,,16.785018712169173,евроремонт,монолитные,2018,2.65,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,310338.50927271775,0.5454545454545454,8.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,15415587.679538956,41.567466944524575,1,2,25,,55.635098408410755,37.32507717525422,,,10.495187260093715,евроремонт,монолитные,2002,2.8,не угловая,"пассажирский, грузовой",,двор,"подземный паркинг, гостевой паркинг",нет,synthetic,,,,,,,,,,370857.0382725608,0.08,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,21063237.798945043,75.43977196341092,3,6,17,,55.62217387403989,37.3068859533574,,,11.29342642624757,современный ремонт,панельные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,наземный паркинг,есть,synthetic,,,,,,,,,,279206.01097735204,0.35294117647058826,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,26313642.143518735,72.339567297664,2,4,4,,55.610577165181226,37.324258380879286,,,18.84680359791522,ремонт по дизайн-проекту,"кирпичные, монолитно-каркасные",1989,2.68,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,363751.7215888635,1.0,37.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,8465621.58333835,24.144845331652867,0,14,21,,55.558223685988764,37.30927145197411,,,3.8354055277401655,евроремонт,монолитно-кирпичный,2002,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,350618.17406799784,0.6666666666666666,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,26499556.18319844,72.03448433650286,2,4,4,,55.61078218017895,37.32428085883922,,,18.198797981041558,ремонт по дизайн-проекту,"кирпичные, монолитно-каркасные",2002,2.71,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,367873.1988891329,1.0,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,12147234.09700034,29.176172458363098,0,2,9,,55.55826867947046,37.315696470591924,,,9.956890192473502,unknown,блоки железобетонные,2002,2.68,не угловая,"грузовой, пассажирский",,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,416340.90675654885,0.2222222222222222,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
1k,13433652.167450456,38.01937820472115,1,10,20,,55.62500168363467,37.33999561084451,,,11.517731777294015,требует ремонта / частичный ремонт,монолитные,1961,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,353336.9771361042,0.5,65.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
1k,12661253.73829848,45.87179823458491,1,2,14,,55.61980573393459,37.266127352994836,,,9.387360913580029,косметический ремонт,монолитные,2013,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,276013.89580477716,0.14285714285714285,13.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
2k,15787240.508581564,54.28098493741642,2,11,17,,55.61279763046769,37.25480789043251,,,10.553677042857291,косметический ремонт,панельные,2022,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,290842.92642780073,0.6470588235294118,4.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
3k,22667339.44734689,79.3833846518053,3,14,19,,55.6189559869189,37.26184954068931,,,12.792875251662283,евроремонт,красный кирпич,2002,2.8,угловая,unknown,,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,285542.6175990267,0.7368421052631579,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
1k,12081531.939153558,43.5621306108002,1,2,14,,55.62065523759329,37.266281809403665,,,9.50761508568278,косметический ремонт,монолитные,2013,2.7,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,277340.24414678715,0.14285714285714285,13.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,11548691.822627548,29.802014326953643,0,3,9,,55.558394045492136,37.31564858007548,,,10.0424182750581,unknown,блоки железобетонные,2025,2.68,не угловая,"грузовой, пассажирский",,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,387513.8001052043,0.3333333333333333,1.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,14178684.291269382,41.356485137010196,1,24,25,,55.62659138392097,37.3129712731827,,,12.316938068602164,косметический ремонт,панельные,2002,2.5,не угловая,unknown,,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,342840.6510924881,0.96,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,16636735.048921974,43.76203012021099,1,18,20,,55.633855476907634,37.323793443729244,,,15.172245534554856,евроремонт,монолитные,1960,2.68,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,380163.6944909119,0.9,66.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,15297863.67292645,41.357049734392696,1,3,17,,55.63925169620451,37.32855496513409,,,11.155266678428545,чистовая отделка,монолитные,2002,2.64,не угловая,"грузовой, пассажирский",,детская площадка,"подземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,369897.36383939115,0.17647058823529413,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
2k,20675304.78377066,59.38617752530656,2,3,17,,55.64446545725132,37.32725878754575,,,12.931149922975315,косметический ремонт,монолитные,1989,2.7,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,348150.11919162807,0.17647058823529413,37.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
1k,12304374.782378512,44.16932051657725,1,2,14,,55.62044269859499,37.26822337221531,,,9.74944363226737,косметический ремонт,монолитные,2002,2.5,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,278572.8790589056,0.14285714285714285,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,17370934.941730317,56.52332738090275,2,9,15,,55.5569822236752,37.31621977005564,,,9.553787878817255,современный ремонт,монолитные,2022,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,307323.2901642543,0.6,4.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
2k,16891904.71125666,44.11947387534065,2,9,12,,55.62543341253725,37.346793191802284,,,10.596364065865865,евроремонт,монолитные,2018,2.64,не угловая,unknown,,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,382867.31974602985,0.75,8.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,9811259.499456255,42.065082287580445,1,2,19,,55.62547839579373,37.310944330675234,,,11.709376421417915,евроремонт,кирпичные,2002,2.68,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,233239.99302749473,0.10526315789473684,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
2k,22988304.919798594,61.343741323591935,2,3,17,,55.64470331717766,37.32810870796779,,,13.14357718457976,косметический ремонт,монолитные,2002,2.68,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,374745.72668357316,0.17647058823529413,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,11655703.716982827,42.57094068754269,1,4,19,,55.62542985249862,37.31114919171915,,,11.145903731383523,евроремонт,кирпичные,2002,2.68,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,273794.8358372446,0.21052631578947367,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
1k,15295786.762380391,41.15947190435982,1,8,17,,55.6451067948026,37.32991441530422,,,17.94621514821081,чистовая отделка,кирпичные,2013,2.69,не угловая,"грузовой, пассажирский",,детская площадка,unknown,есть,synthetic,,,,,,,,,,371622.5222209468,0.47058823529411764,13.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,17244381.50681235,55.71007559550828,2,9,15,,55.55638891972788,37.31515127830367,,,11.028286886239695,современный ремонт,монолитные,2002,2.68,не угловая,unknown,,unknown,unknown,нет,synthetic,,,,,,,,,,309537.9304816938,0.6,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
2k,20902901.539970513,60.228384071000626,2,3,17,,55.64416372818983,37.328751367577645,,,13.80606691526359,косметический ремонт,монолитные,2002,2.67,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,347060.6403009085,0.17647058823529413,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,11378404.930470562,42.439253405154965,1,4,19,,55.626175895117704,37.3111929018429,,,10.644117466158226,евроремонт,кирпичные,2017,2.68,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,268110.3935039645,0.21052631578947367,9.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,10527631.696515199,42.10104546121128,1,4,19,,55.62593736171342,37.31096032048541,,,11.165799142311991,евроремонт,кирпичные,2002,2.68,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,250056.30100598244,0.21052631578947367,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,19951338.21061457,64.14419945064577,2,6,12,,55.6249599115807,37.3461624949326,,,17.113968746535335,евроремонт,монолитные,2002,2.68,не угловая,"пассажирский, грузовой",,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,311038.8527954995,0.5,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,12082223.854540622,39.39014358240737,1,4,9,,55.61213115333078,37.311294418175414,,,10.77992532928813,unknown,кирпичные,2025,3.0,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,306732.16078188777,0.4444444444444444,1.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
1k,9807172.516368207,33.44753773889359,1,5,5,,55.61095421264996,37.30220126468501,,,7.920503346444897,косметический ремонт,кирпичные,2013,2.5,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,293210.59723222,1.0,13.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,9891194.384637194,26.801635131196345,0,3,9,,55.558119188564405,37.316738832805136,,,9.659587489662437,unknown,блоки железобетонные,1989,2.68,не угловая,"грузовой, пассажирский",,парковка,наземный паркинг,нет,synthetic,,,,,,,,,,369051.9006105013,0.3333333333333333,37.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,17476884.959076244,43.147646380383414,1,5,20,,55.63287868390154,37.32321065946181,,,14.65881397053924,евроремонт,монолитные,2017,2.72,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,405048.39603538404,0.25,9.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
all,10988496.80233732,42.151226868596446,1,2,19,,55.62668621174271,37.312133850658135,,,12.081600672587227,евроремонт,кирпичные,2002,2.8,не угловая,unknown,,двор,"наземный паркинг, подземный паркинг",нет,synthetic,,,,,,,,,,260692.21749092155,0.10526315789473684,24.0,,19,1,geo_cluster_bootstrap_mixup_tail_v3,19
2k,55884973.85219312,81.91001528358053,2,2,6,,55.73530948268577,37.614784258246445,,,9.11529110542011,косметический ремонт,монолитно-кирпичный,1960,2.52,не угловая,unknown,,детская площадка,unknown,нет,synthetic,,,,,,,,,,682272.7801809564,0.3333333333333333,66.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
3k,34173719.66955495,56.40042642676418,3,8,9,,55.740842630253454,37.63877383757832,,,9.093020039833998,требует ремонта / частичный ремонт,кирпичные,2002,3.0,не угловая,unknown,,двор,наземный паркинг,нет,synthetic,,,,,,,,,,605912.4342602169,0.8888888888888888,24.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
1k,23876940.567649346,42.144536784461536,1,10,12,,55.74977786124095,37.66188665416165,,,13.974106390635368,косметический ремонт,кирпичные,1980,4.2,не угловая,unknown,,двор,"наземный паркинг, парковка во дворе",нет,synthetic,,,,,,,,,,566548.8907794247,0.8333333333333334,46.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
all-khamovniki,58602059.54929457,52.98186557188661,2,2,14,,55.720683337323855,37.581909753030715,,,6.162924855745392,unknown,кирпичные,2023,2.68,не угловая,unknown,,двор,"наземный паркинг, гостевой паркинг",есть,synthetic,,,,,,,,,,1106077.6912391353,0.14285714285714285,3.0,,20,1,geo_cluster_bootstrap_mixup_tail_v3,20
